Prey,Bait,Score
NDH14G36891.1,NDH09G32920.1,1
NDH07G11370.1,NDH17G26450.1,1
NDH06G01000.3,NDH02G21381.1,1
NDH16G00990.2,NDH11G09490.2,1
NDH06G18370.1,NDH02G09290.1,1
NDH08G07000.1,NDH13G44160.1,1
NDH13G39390.2,NDH09G23440.1,1
NDH18G34180.1,NDH16G28880.1,1
NDH14G26640.1,NDH17G25500.1,1
NDH04G19300.1,NDH07G12180.1,1
NDH06G18370.1,NDH20G38110.1,1
NDH17G03180.1,NDH14G40050.1,1
NDH11G02470.1,NDH04G18570.4,1
NDH03G47250.1,NDH02G06550.1,1
NDH09G36040.1,NDH06G01020.1,1
NDH09G22200.1,NDH17G09090.1,1
NDH07G24020.1,NDH12G22220.1,1
NDH08G12090.1,NDH06G01530.3,1
NDH03G20960.1,NDH16G14030.4,1
NDH14G39390.1,NDH08G21320.1,1
NDH15G05550.2,NDH15G00990.1,1
NDH11G02470.1,NDH09G34430.1,1
NDH09G25320.1,NDH20G01660.1,1
NDH11G22240.1,NDH06G01530.3,1
NDH20G08000.1,NDH04G11530.2,1
NDH14G00300.1,NDH10G34830.1,1
NDH09G36210.1,NDH11G37110.2,1
NDH18G22120.1,NDH14G39760.1,1
NDH08G05670.2,NDH20G25710.1,1
NDH19G29450.1,NDH11G00540.1,1
NDH13G42340.1,NDH16G13830.1,1
NDH05G04530.1,NDH07G02710.3,1
NDH03G31450.1,NDH20G40570.1,1
NDH02G10480.2,NDH13G33780.1,1
NDH04G00930.1,NDH10G00690.1,1
NDH01G05740.1,NDH09G06080.5,1
NDH14G21170.1,NDH05G17570.1,1
NDH05G00110.1,NDH05G00110.1,1
NDH14G36500.1,NDH13G25290.1,1
NDH10G02450.1,NDH10G30320.1,1
NDH19G38090.1,NDH16G14050.5,1
NDH20G06580.1,NDH08G20140.1,1
NDH15G38790.1,NDH12G36710.1,1
NDH11G03670.1,NDH01G01631.1,1
NDH03G36970.1,NDH06G01750.1,1
NDH13G25490.1,NDH18G34530.1,1
NDH10G31700.1,NDH14G28900.1,1
NDH13G25490.1,NDH03G44410.1,1
NDH20G23430.1,NDH16G13210.7,1
NDH02G09680.1,NDH07G07120.1,1
NDH20G25980.1,NDH03G02030.1,1
NDH06G01000.4,NDH13G44160.1,1
NDH02G01540.1,NDH03G46110.1,1
NDH05G39550.1,NDH08G30820.1,1
NDH12G27340.1,NDH03G07130.1,1
NDH10G05270.1,NDH20G38120.1,1
NDH13G05950.1,NDH15G32720.4,1
NDH10G05010.1,NDH13G01710.2,1
NDH16G33810.1,NDH02G12630.1,1
NDH08G17250.1,NDH13G04050.1,1
NDH13G49460.1,NDH04G33520.1,1
NDH10G31380.1,NDH11G19560.1,1
NDH09G18100.1,NDH03G34710.1,1
NDH06G08900.1,NDH09G23440.1,1
NDH01G21360.1,NDH09G29850.1,1
NDH12G26260.1,NDH16G38060.1,1
NDH06G01000.4,NDH15G08680.1,1
NDH06G01000.1,NDH16G13210.3,1
NDH10G31380.1,NDH01G36510.1,1
NDH16G10000.1,NDH09G09450.1,1
NDH20G00590.1,NDH01G05740.1,1
NDH16G24840.1,NDH17G35820.1,1
NDH10G05010.1,NDH20G39390.1,1
NDH11G37500.1,NDH01G15550.1,1
NDH16G04510.1,NDH20G10560.1,1
NDH19G04780.1,NDH14G12430.1,1
NDH20G38390.1,NDH01G30090.3,1
NDH06G01000.3,NDH16G14030.4,1
NDH06G01000.4,NDH02G20830.3,1
NDH20G10540.1,NDH12G20740.1,1
NDH19G34850.1,NDH11G02460.1,1
NDH01G30090.3,NDH04G01470.1,1
NDH13G21430.1,NDH10G27841.1,1
NDH13G41290.1,NDH20G12430.1,1
NDH01G25770.1,NDH08G19110.1,1
NDH18G05360.1,NDH10G31230.1,1
NDH07G02370.2,NDH09G00840.1,1
NDH01G11640.1,NDH13G38620.1,1
NDH09G20650.1,NDH18G26980.1,1
NDH19G42610.2,NDH09G16890.1,1
NDH09G17930.1,NDH18G10880.1,1
NDH15G23030.1,NDH18G05060.1,1
NDH06G30790.1,NDH14G23260.1,1
NDH13G25490.1,NDH06G01000.3,1
NDH02G09680.1,NDH07G23110.2,1
NDH11G28210.1,NDH08G07690.2,1
NDH19G42290.1,NDH01G13970.1,1
NDH14G22910.1,NDH19G31830.1,1
NDH19G35680.4,NDH03G35590.1,1
NDH10G10400.1,NDH07G00360.1,1
NDH01G05740.1,NDH02G11311.1,1
NDH18G28210.1,NDH06G27740.10,1
NDH13G25490.1,NDH12G20740.1,1
NDH06G11110.2,NDH08G20140.1,1
NDH05G39610.1,NDH06G27440.1,1
NDH11G02470.1,NDH20G37180.3,1
NDH03G20440.1,NDH02G02020.1,1
NDH20G11081.1,NDH18G01880.1,1
NDH15G07330.2,NDH15G23260.1,1
NDH05G33960.2,NDH06G01530.3,1
NDH12G05980.1,NDH14G36891.1,1
NDH15G39190.1,NDH09G23440.1,1
NDH02G16130.2,NDH04G34980.2,1
NDH09G23340.2,NDH08G25170.1,1
NDH17G31010.1,NDH15G04770.1,1
NDH02G22050.1,NDH20G07610.1,1
NDH06G14010.1,NDH03G13590.1,1
NDH01G24630.1,NDH18G35040.1,1
NDH14G14010.3,NDH06G21290.1,1
NDH14G15430.1,NDH05G01040.3,1
NDH01G27800.1,NDH18G32240.2,1
NDH20G06560.1,NDH09G23440.1,1
NDH05G00110.1,NDH03G46690.1,1
NDH19G41850.1,NDH06G28840.1,1
NDH17G25900.1,NDH16G25770.1,1
NDH09G21000.1,NDH19G09601.1,1
NDH05G16940.1,NDH04G19270.1,1
NDH10G34490.1,NDH16G03510.1,1
NDH07G08600.1,NDH18G00340.2,1
NDH06G01530.1,NDH17G04590.3,1
NDH12G26720.2,NDH06G21290.1,1
NDH19G36450.1,NDH04G17940.1,1
NDH13G13170.3,NDH03G13650.3,1
NDH06G07080.1,NDH16G13210.7,1
NDH19G36150.1,NDH18G26660.1,1
NDH18G08490.1,NDH14G40050.1,1
NDH11G22240.1,NDH15G03650.1,1
NDH15G03140.1,NDH12G04300.1,1
NDH02G22050.1,NDH19G09210.1,1
NDH12G04770.1,NDH05G07010.1,1
NDH03G41270.1,NDH16G06530.1,1
NDH03G07150.1,NDH14G32600.1,1
NDH10G21410.3,NDH11G38930.1,1
NDH01G29570.1,NDH17G15720.4,1
NDH11G34110.1,NDH18G36590.1,1
NDH06G25910.1,NDH20G41050.1,1
NDH19G38060.2,NDH15G31170.1,1
NDH04G06230.1,NDH10G19120.10,1
NDH06G23240.1,NDH06G01020.1,1
NDH02G09780.1,NDH01G27800.1,1
NDH06G13540.3,NDH03G20720.1,1
NDH20G06560.1,NDH02G22490.1,1
NDH10G34160.1,NDH08G20160.1,1
NDH20G06560.1,NDH06G01000.3,1
NDH02G05870.1,NDH11G11040.1,1
NDH17G25520.1,NDH06G01060.1,1
NDH04G28780.1,NDH05G25540.1,1
NDH15G04430.1,NDH09G14790.1,1
NDH08G22150.1,NDH06G01020.1,1
NDH02G28460.1,NDH18G00360.1,1
NDH18G08450.1,NDH04G06230.1,1
NDH05G04610.1,NDH17G22950.1,1
NDH19G12780.4,NDH03G11890.1,1
NDH06G28190.1,NDH03G24270.1,1
Contig1G01680.1,NDH06G21290.1,1
NDH15G06460.4,NDH18G22860.1,1
NDH18G05150.1,NDH17G19750.1,1
NDH14G33780.1,NDH14G31720.1,1
NDH05G00110.1,NDH11G35870.1,1
NDH05G39540.3,NDH01G22990.1,1
NDH06G31100.1,NDH08G18540.1,1
NDH16G08580.4,NDH19G35080.1,1
NDH09G09720.1,NDH13G52830.1,1
NDH06G01000.4,NDH12G20140.1,1
NDH13G25490.1,NDH09G06581.1,1
NDH05G04970.1,NDH04G22871.1,1
NDH16G02030.1,NDH16G02430.1,1
NDH11G34500.1,NDH10G07600.1,1
NDH12G09800.1,NDH11G08110.1,1
NDH07G20530.1,NDH06G01000.3,1
NDH17G09850.1,NDH14G07420.2,1
NDH05G09110.1,NDH15G25320.1,1
NDH19G40920.1,NDH10G12620.2,1
NDH02G21890.1,NDH15G13390.1,1
NDH12G02990.1,NDH18G15420.2,1
NDH04G06200.1,NDH03G44320.1,1
NDH17G11670.1,NDH14G01520.1,1
NDH15G38610.1,NDH02G20630.1,1
NDH14G07420.2,NDH20G15550.1,1
NDH14G14010.3,NDH13G46640.1,1
NDH01G02080.2,NDH11G09240.1,1
NDH05G05230.4,NDH13G52600.1,1
NDH05G05230.4,NDH10G04860.1,1
NDH16G13210.7,NDH15G27480.1,1
NDH19G30880.1,NDH06G01020.1,1
NDH13G20630.1,NDH16G06530.1,1
NDH08G30120.1,NDH16G29020.2,1
NDH04G23580.1,NDH08G04810.2,1
NDH09G34270.2,NDH19G13250.1,1
NDH12G14040.1,NDH05G39940.1,1
NDH18G14980.1,NDH20G40570.1,1
NDH16G01300.1,NDH08G14840.1,1
NDH12G04770.1,NDH03G47020.1,1
NDH19G13370.1,NDH06G26010.1,1
NDH01G06940.1,NDH14G11540.2,1
NDH18G06810.1,NDH05G24030.1,1
NDH15G38610.1,NDH06G37690.2,1
NDH13G12730.3,NDH13G12730.3,1
NDH13G37640.2,NDH03G16110.1,1
NDH06G01500.1,NDH18G13790.1,1
NDH03G41190.1,NDH04G33861.1,1
NDH20G29270.1,NDH03G02130.1,1
NDH07G00600.1,NDH08G14700.1,1
NDH18G32600.1,NDH06G21290.1,1
NDH14G12430.1,NDH14G11670.1,1
NDH16G06250.1,NDH03G32970.2,1
NDH01G36560.1,NDH20G33290.3,1
NDH06G13520.1,NDH17G27570.1,1
NDH17G35300.1,NDH12G27000.1,1
NDH11G03400.1,NDH20G05780.1,1
NDH14G12430.1,NDH02G21890.1,1
NDH18G00340.2,NDH16G39210.3,1
NDH13G27260.1,NDH20G40570.1,1
NDH11G19560.1,NDH17G36830.1,1
NDH07G08340.2,NDH14G22540.1,1
NDH19G07590.1,NDH17G07830.1,1
NDH03G41190.1,NDH18G00360.1,1
NDH20G10710.1,NDH19G29010.1,1
NDH06G01000.4,NDH08G13080.1,1
NDH05G00110.1,NDH17G22330.1,1
NDH04G06230.1,NDH17G09090.1,1
NDH11G13800.1,NDH05G00930.2,1
NDH16G37820.1,NDH18G10860.1,1
NDH06G01530.1,NDH09G23440.1,1
NDH18G37220.3,NDH06G34380.1,1
NDH16G13990.1,NDH18G10880.1,1
NDH17G34900.1,NDH07G01030.1,1
NDH16G11761.1,NDH17G34900.1,1
NDH09G09720.1,NDH17G00460.3,1
NDH19G44950.1,NDH08G22510.1,1
NDH07G17330.1,NDH02G11320.1,1
NDH04G06230.1,NDH20G26200.1,1
NDH03G41190.1,NDH20G31980.2,1
NDH16G16170.1,NDH09G23440.1,1
NDH10G10400.1,NDH11G11040.1,1
NDH02G05870.1,NDH10G28810.1,1
NDH05G00110.1,NDH12G14550.2,1
NDH09G35890.5,NDH09G36500.1,1
NDH13G25490.1,NDH15G32490.1,1
NDH20G23900.1,NDH19G43710.1,1
NDH07G15040.1,NDH16G08860.1,1
NDH19G36150.1,NDH03G16030.1,1
NDH16G33330.1,NDH03G17060.1,1
NDH03G41190.1,NDH15G35080.1,1
NDH12G03230.1,NDH01G05740.1,1
Contig1G00800.5,NDH06G22240.1,1
NDH16G08370.1,NDH15G39620.1,1
NDH05G00110.1,NDH11G25910.3,1
NDH14G40090.1,NDH06G21290.1,1
NDH14G24410.1,NDH06G01000.4,1
NDH10G23740.1,NDH05G38760.1,1
NDH09G29290.2,NDH04G03990.1,1
NDH17G34600.1,NDH20G40570.1,1
